Data,Nome Natureza,Entrada,Saida
9/25/2023,RESGATE ITAU AUTO MAIS,,975
9/25/2023,RESGATE ITAU AUTO MAIS,975,
9/25/2023,INSS SOBRE PRO LABORE,,443
9/25/2023,INSS SOBRE PRO LABORE,,532
9/26/2023,APLICACAO ITAU AUTO MAIS,6500,
9/26/2023,APLICACAO ITAU AUTO MAIS,,6500
9/26/2023,ADIANTAMENTO DE CLIENTES,500,
9/26/2023,ADIANTAMENTO DE CLIENTES,1900,
9/26/2023,MARKETING DIRETO,3200,
9/26/2023,MARKETING DIRETO,900,
9/27/2023,RESGATE ITAU AUTO MAIS,,45
9/27/2023,RESGATE ITAU AUTO MAIS,45,
9/27/2023,TARIFAS BANCARIAS,,45
9/27/2023,PRO LABORE,,3524
9/28/2023,APLICACAO ITAU AUTO MAIS,3013,
9/28/2023,TARIFAS BANCARIAS,,8
9/28/2023,APLICACAO ITAU AUTO MAIS,,3013
9/28/2023,ADIANTAMENTO DE CLIENTES,2875,
9/28/2023,RECEITA DE JUROS,146,
9/29/2023,APLICACAO ITAU AUTO MAIS,1326,
9/29/2023,RENDIMENTO DE APLICACOES FINAN,1,
9/29/2023,IOF,,1
9/29/2023,IRRF APLICACAO FINANCEIRA,,0
9/29/2023,RENDIMENTO DE APLICACOES FINAN,,1
9/29/2023,AJUSTE DE RENDIMENTO APLICACAO,0,
9/29/2023,RENDIMENTO DE APLICACOES FINAN,1,
9/29/2023,ADIANT DE LUCRO - MANOEL VIRG,,1000
9/29/2023,SIMPLES NACIONAL,,337
9/29/2023,SIMPLES NACIONAL,,337
9/29/2023,APLICACAO ITAU AUTO MAIS,,1326
9/29/2023,ADIANTAMENTO DE CLIENTES,3000,
10/3/2023,RESGATE ITAU AUTO MAIS,,650
10/3/2023,RESGATE ITAU AUTO MAIS,650,
10/3/2023,ENERGIA ELETRICA,,579
10/3/2023,TARIFAS BANCARIAS,,72
10/4/2023,RESGATE ITAU AUTO MAIS,,1213
10/4/2023,RESGATE ITAU AUTO MAIS,1213,
10/4/2023,ADIANT DE LUCRO - CARLOS HENR,,1200
10/4/2023,TARIFAS BANCARIAS,,13
10/4/2023,ADIANT DE LUCRO - CARLOS HENR,1200,
10/4/2023,ADIANT DE LUCRO - CARLOS HENR,,25
10/5/2023,ADIANT DE LUCRO - CARLOS HENR,,500
10/5/2023,ADIANTAMENTO DE CLIENTES,500,
10/5/2023,RECEITA DE JUROS,25,
10/9/2023,APLICACAO ITAU AUTO MAIS,375,
10/9/2023,APLICACAO ITAU AUTO MAIS,,375
10/9/2023,ADIANTAMENTO DE CLIENTES,1300,
10/9/2023,ADIANT DE LUCRO - MATEUS MACI,,300
10/9/2023,ADIANT DE LUCRO - CARLOS HENR,,650
10/10/2023,RESGATE ITAU AUTO MAIS,,400
10/10/2023,RESGATE ITAU AUTO MAIS,400,
10/10/2023,ADIANTAMENTO DE CLIENTES,500,
10/10/2023,ADIANT DE LUCRO - CARLOS HENR,,900
10/11/2023,APLICACAO ITAU AUTO MAIS,4275,
10/11/2023,APLICACAO ITAU AUTO MAIS,,4275
10/11/2023,ADIANTAMENTO DE CLIENTES,2125,
10/11/2023,MARKETING DIRETO,2350,
10/11/2023,ADIANT DE LUCRO - CARLOS HENR,,200
10/13/2023,APLICACAO ITAU AUTO MAIS,2178,
10/13/2023,APLICACAO ITAU AUTO MAIS,,2178
10/13/2023,ADIANTAMENTO DE CLIENTES,2300,
10/13/2023,ADIANT DE LUCRO - CARLOS HENR,,100
10/13/2023,TARIFAS BANCARIAS,,22
10/16/2023,RESGATE INTER CDB MAIS,,24
10/16/2023,RESGATE ITAU AUTO MAIS,,13789
10/16/2023,RESGATE INTER CDB MAIS,24,
10/16/2023,TARIFAS BANCARIAS,,24
10/16/2023,RESGATE ITAU AUTO MAIS,13789,
10/16/2023,ADIANTAMENTO DE CLIENTES,2350,
10/16/2023,ADIANTAMENTO DE CLIENTES,2700,
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,1400
10/16/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
10/16/2023,ADIANT DE LUCRO - CARLOS HENR,,3000
10/16/2023,CONDOMINIO,,1490
10/16/2023,ADIANT DE LUCRO - CARLOS HENR,,350
10/17/2023,APLICACAO ITAU AUTO MAIS,4802,
10/17/2023,APLICACAO ITAU AUTO MAIS,,4802
10/17/2023,ADIANTAMENTO DE CLIENTES,,500
10/17/2023,CONSULTORIA,,1560
10/17/2023,ADIANTAMENTO DE CLIENTES,1500,
10/17/2023,ADIANTAMENTO DE CLIENTES,500,
10/17/2023,MARKETING DIRETO,2500,
10/17/2023,ADIANTAMENTO DE CLIENTES,3000,
10/17/2023,ADIANT DE LUCRO - CARLOS HENR,,100
10/17/2023,ADIANT DE LUCRO - CARLOS HENR,,473
10/17/2023,ADIANT DE LUCRO - MATEUS MACI,,565
10/17/2023,ADIANTAMENTO DE CLIENTES,500,
10/18/2023,RESGATE ITAU AUTO MAIS,,2955
10/18/2023,RESGATE ITAU AUTO MAIS,2955,
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,164
10/18/2023,ADIANT DE LUCRO - CARLOS HENR,,800
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,246
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,823
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,164
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,328
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,164
10/18/2023,SERVICOS DE PUBLICIDADE E PROP,,244
10/18/2023,TARIFAS BANCARIAS,,22
10/19/2023,RESGATE ITAU AUTO MAIS,,3432
10/19/2023,RESGATE ITAU AUTO MAIS,3432,
10/19/2023,TELEFONIA  MOVEL,,145
10/19/2023,ADIANT DE LUCRO - MATEUS MACI,,3137
10/19/2023,ADIANT DE LUCRO - CARLOS HENR,,150
10/20/2023,APLICACAO ITAU AUTO MAIS,4059,
10/20/2023,MARKETING DIRETO,2800,
10/20/2023,ADIANTAMENTO DE CLIENTES,2000,
10/20/2023,APLICACAO ITAU AUTO MAIS,,4059
10/20/2023,MARKETING DIRETO,1259,
10/23/2023,APLICACAO ITAU AUTO MAIS,3138,
10/23/2023,APLICACAO ITAU AUTO MAIS,,3138
10/23/2023,LICENCA DE USO,,987
10/23/2023,ADIANTAMENTO DE CLIENTES,2125,
10/24/2023,RESGATE ITAU AUTO MAIS,,258
10/24/2023,RESGATE ITAU AUTO MAIS,258,
10/24/2023,TARIFAS BANCARIAS,,58
10/24/2023,ADIANTAMENTO DE CLIENTES,500,
10/24/2023,ADIANT DE LUCRO - CARLOS HENR,,700
10/25/2023,RESGATE ITAU AUTO MAIS,,491
10/25/2023,RESGATE ITAU AUTO MAIS,491,
10/25/2023,ENERGIA ELETRICA,,491
10/26/2023,APLICACAO ITAU AUTO MAIS,5338,
10/26/2023,APLICACAO ITAU AUTO MAIS,,5338
10/26/2023,TELEFONIA  MOVEL,,212
10/26/2023,MARKETING DIRETO,3200,
10/26/2023,ADIANTAMENTO DE CLIENTES,2350,
10/27/2023,RESGATE ITAU AUTO MAIS,,6041
10/27/2023,RESGATE ITAU AUTO MAIS,6041,
10/27/2023,TARIFAS BANCARIAS,,49
10/27/2023,ADIANT DE LUCRO - MANOEL VIRG,,3000
10/27/2023,ADIANT DE LUCRO - CARLOS HENR,,1500
10/27/2023,ADIANT DE LUCRO - MATEUS MACI,,3000
10/27/2023,ADIANTAMENTO DE CLIENTES,1100,
10/27/2023,RECEITA DE JUROS,58,
10/27/2023,ADIANT DE LUCRO - MATEUS MACI,3000,
10/27/2023,ADIANT DE LUCRO - MATEUS MACI,,1825
10/27/2023,ADIANT DE LUCRO - MANOEL VIRG,3000,
10/27/2023,ADIANT DE LUCRO - MANOEL VIRG,,1825
10/27/2023,PRO LABORE,,3524
10/27/2023,ADIANT DE LUCRO - CARLOS HENR,1500,
10/27/2023,ADIANT DE LUCRO - CARLOS HENR,,1150
10/30/2023,AJUSTE DE RENDIMENTO APLICACAO,,0
10/30/2023,RESGATE ITAU AUTO MAIS,,276
10/30/2023,RESGATE ITAU AUTO MAIS,276,
10/30/2023,EMOLUMENTOS CARTORIOS,,15
10/30/2023,TARIFAS BANCARIAS,,261
10/31/2023,APLICACAO ITAU AUTO MAIS,3528,
10/31/2023,RENDIMENTO DE APLICACOES FINAN,2,
10/31/2023,IOF,,1
10/31/2023,IRRF APLICACAO FINANCEIRA,,0
10/31/2023,RENDIMENTO DE APLICACOES FINAN,,1
10/31/2023,RENDIMENTO DE APLICACOES FINAN,1,
10/31/2023,SIMPLES NACIONAL,,340
10/31/2023,CIM CADASTRO INSCRICAO MUNICIP,,1032
10/31/2023,APLICACAO ITAU AUTO MAIS,,3528
10/31/2023,ADIANTAMENTO DE CLIENTES,3000,
10/31/2023,ADIANTAMENTO DE CLIENTES,1900,
11/1/2023,RESGATE ITAU AUTO MAIS,,13
11/1/2023,RESGATE ITAU AUTO MAIS,13,
11/1/2023,TARIFAS BANCARIAS,,13
11/3/2023,RESGATE ITAU AUTO MAIS,,934
11/3/2023,RESGATE ITAU AUTO MAIS,934,
11/3/2023,TARIFAS BANCARIAS,,782
11/3/2023,TARIFAS BANCARIAS,,152
11/6/2023,RESGATE ITAU AUTO MAIS,,800
11/6/2023,RESGATE ITAU AUTO MAIS,800,
11/6/2023,ADIANT DE LUCRO - CARLOS HENR,,800
11/7/2023,APLICACAO ITAU AUTO MAIS,2766,
11/7/2023,APLICACAO ITAU AUTO MAIS,,2766
11/7/2023,ADIANTAMENTO DE CLIENTES,3000,
11/7/2023,MARKETING DIRETO,500,
11/7/2023,CONSORCIO ITAU,,734
11/8/2023,APLICACAO ITAU AUTO MAIS,1350,
11/8/2023,MARKETING DIRETO,1650,
11/8/2023,APLICACAO ITAU AUTO MAIS,,1350
11/8/2023,ADIANT DE LUCRO - CARLOS HENR,,300
11/13/2023,APLICACAO ITAU AUTO MAIS,4460,
11/13/2023,APLICACAO ITAU AUTO MAIS,,4460
11/13/2023,CONDOMINIO,,1490
11/13/2023,MARKETING DIRETO,2350,
11/13/2023,ADIANTAMENTO DE CLIENTES,2300,
11/13/2023,ADIANTAMENTO DE CLIENTES,1300,
11/14/2023,ADIANT DE LUCRO - CARLOS HENR,,200
11/14/2023,ADIANT DE LUCRO - CARLOS HENR,,200
11/14/2023,ADIANTAMENTO DE CLIENTES,500,
11/16/2023,RESGATE INTER CDB MAIS,,11
11/16/2023,RESGATE INTER CDB MAIS,,13
11/16/2023,APLICACAO ITAU AUTO MAIS,4270,
11/16/2023,RESGATE INTER CDB MAIS,13,
11/16/2023,RESGATE INTER CDB MAIS,11,
11/16/2023,TARIFAS BANCARIAS,,24
11/16/2023,APLICACAO ITAU AUTO MAIS,,4270
11/16/2023,CERTIFICADO DIGITAL,,230
11/16/2023,ADIANT DE LUCRO - CARLOS HENR,,200
11/16/2023,ADIANT DE LUCRO - CARLOS HENR,,1000
11/16/2023,ADIANT DE LUCRO - CARLOS HENR,,40
11/16/2023,ADIANTAMENTO DE CLIENTES,3000,
11/16/2023,CONSULTORIA,,1560
11/16/2023,ADIANTAMENTO DE CLIENTES,1500,
11/16/2023,ADIANTAMENTO DE CLIENTES,2700,
11/17/2023,RESGATE ITAU AUTO MAIS,,16290
11/17/2023,RESGATE ITAU AUTO MAIS,16290,
11/17/2023,MARKETING DIRETO,2500,
11/17/2023,LICENCA DE USO,,987
11/17/2023,JUROS RECEBIDOS,,22
11/17/2023,ADIANTAMENTO DE CLIENTES,3000,
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,3048
11/17/2023,ENERGIA ELETRICA,,472
11/17/2023,ENERGIA ELETRICA,,591
11/17/2023,TELEFONIA  MOVEL,,212
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,150
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2595
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2548
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2694
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2800
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2548
11/17/2023,ADIANT DE LUCRO - MANOEL VIRG,,704
11/17/2023,SERVICOS DE PUBLICIDADE E PROP,,2420
11/20/2023,RESGATE ITAU AUTO MAIS,,97
11/20/2023,RESGATE ITAU AUTO MAIS,97,
11/20/2023,MARKETING DIRETO,1261,
11/20/2023,ADIANTAMENTO DE CLIENTES,1100,
11/20/2023,MARKETING DIRETO,2800,
11/20/2023,ADIANT DE LUCRO - MATEUS MACI,,50
11/20/2023,ADIANT DE LUCRO - MATEUS MACI,,3808
11/20/2023,ADIANT DE LUCRO - CARLOS HENR,,1400
11/20/2023,ADIANT DE LUCRO - CARLOS HENR,1400,
11/20/2023,ADIANT DE LUCRO - CARLOS HENR,,225
11/21/2023,INSS SOBRE PRO LABORE,,437
11/21/2023,ADIANTAMENTO DE CLIENTES,500,
11/22/2023,RESGATE ITAU AUTO MAIS,,414
11/22/2023,RESGATE ITAU AUTO MAIS,414,
11/22/2023,SIMPLES NACIONAL,,4787
11/22/2023,TARIFAS BANCARIAS,,22
11/22/2023,ADIANTAMENTO DE CLIENTES,2125,
11/22/2023,RECEITA DE JUROS,107,
11/22/2023,RECEITA DE JUROS,101,
11/22/2023,ADIANTAMENTO DE CLIENTES,2100,
11/22/2023,ADIANTAMENTO DE CLIENTES,,2100
11/22/2023,ADIANTAMENTO DE CLIENTES,2000,
11/24/2023,APLICACAO ITAU AUTO MAIS,2730,
11/24/2023,APLICACAO ITAU AUTO MAIS,,2730
11/24/2023,TELEFONIA  MOVEL,,145
11/24/2023,ADIANTAMENTO DE CLIENTES,2875,
11/27/2023,APLICACAO ITAU AUTO MAIS,1880,
11/27/2023,APLICACAO ITAU AUTO MAIS,,1880
11/27/2023,ADIANTAMENTO DE CLIENTES,2350,
11/27/2023,ADIANT DE LUCRO - CARLOS HENR,,470
11/28/2023,RESGATE ITAU AUTO MAIS,,5422
11/28/2023,RESGATE ITAU AUTO MAIS,5422,
11/28/2023,TARIFAS BANCARIAS,,22
11/28/2023,ADIANT DE LUCRO - MATEUS MACI,,3000
11/28/2023,ADIANT DE LUCRO - CARLOS HENR,,3100
11/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,3000
11/28/2023,MARKETING DIRETO,3200,
11/28/2023,ADIANTAMENTO DE CLIENTES,500,
11/28/2023,ADIANT DE LUCRO - MATEUS MACI,3000,
11/28/2023,ADIANT DE LUCRO - MATEUS MACI,,1825
11/28/2023,ADIANT DE LUCRO - MANOEL VIRG,3000,
11/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,1825
11/28/2023,PRO LABORE,,3524
11/29/2023,APLICACAO ITAU AUTO MAIS,761,
11/29/2023,APLICACAO ITAU AUTO MAIS,,761
11/29/2023,ADIANT DE LUCRO - CARLOS HENR,,600
11/29/2023,ADIANT DE LUCRO - MATEUS MACI,,1500
11/29/2023,SERVICO DE DIVULGACAO,,139
11/29/2023,ADIANTAMENTO DE CLIENTES,3000,
11/30/2023,AJUSTE DE RENDIMENTO APLICACAO,,0
11/30/2023,RENDIMENTO DE APLICACOES FINAN,2,
11/30/2023,IOF,,1
11/30/2023,IRRF APLICACAO FINANCEIRA,,0
11/30/2023,RENDIMENTO DE APLICACOES FINAN,,1
11/30/2023,RENDIMENTO DE APLICACOES FINAN,1,
12/1/2023,APLICACAO ITAU AUTO MAIS,,3550
12/1/2023,APLICACAO ITAU AUTO MAIS,3550,
12/1/2023,APLICACAO ITAU AUTO MAIS,3550,
12/1/2023,APLICACAO ITAU AUTO MAIS,,3550
12/1/2023,APLICACAO ITAU AUTO MAIS,,3550
12/1/2023,APLICACAO ITAU AUTO MAIS,3550,
12/1/2023,INSS SOBRE PRO LABORE,,436
12/1/2023,MARKETING DIRETO,1650,
12/1/2023,ADIANTAMENTO DE CLIENTES,1900,
12/4/2023,APLICACAO ITAU AUTO MAIS,946,
12/4/2023,APLICACAO ITAU AUTO MAIS,,946
12/4/2023,ADIANT DE LUCRO - MANOEL VIRG,,824
12/4/2023,ADIANT DE LUCRO - CARLOS HENR,,500
12/4/2023,MARKETING DIRETO,1200,
12/4/2023,MARKETING DIRETO,1200,
12/4/2023,TARIFAS BANCARIAS,,131
12/5/2023,RESGATE ITAU AUTO MAIS,,560
12/5/2023,RESGATE ITAU AUTO MAIS,560,
12/5/2023,ADIANT DE LUCRO - CARLOS HENR,,600
12/5/2023,ADIANT DE LUCRO - CARLOS HENR,,260
12/5/2023,CURSOS E TREINAMENTOS,,200
12/5/2023,ADIANTAMENTO DE CLIENTES,500,
12/6/2023,RESGATE ITAU AUTO MAIS,,400
12/6/2023,RESGATE ITAU AUTO MAIS,400,
12/6/2023,ADIANT DE LUCRO - CARLOS HENR,,400
12/7/2023,APLICACAO ITAU AUTO MAIS,3000,
12/7/2023,APLICACAO ITAU AUTO MAIS,,3000
12/7/2023,MARKETING DIRETO,3000,
12/11/2023,APLICACAO ITAU AUTO MAIS,2300,
12/11/2023,APLICACAO ITAU AUTO MAIS,,2300
12/11/2023,MARKETING DIRETO,2300,
12/12/2023,APLICACAO ITAU AUTO MAIS,3850,
12/12/2023,APLICACAO ITAU AUTO MAIS,,3850
12/12/2023,ADIANT DE LUCRO - CARLOS HENR,,300
12/12/2023,MARKETING DIRETO,500,
12/12/2023,MARKETING DIRETO,2350,
12/13/2023,APLICACAO ITAU AUTO MAIS,1410,
12/13/2023,ADIANTAMENTO DE CLIENTES,3000,
12/13/2023,ADIANT DE LUCRO - CARLOS HENR,,100
12/13/2023,CONDOMINIO,,1490
12/13/2023,APLICACAO ITAU AUTO MAIS,,1410
12/14/2023,APLICACAO ITAU AUTO MAIS,2995,
12/14/2023,RESGATE ITAU AUTO MAIS,,20118
12/14/2023,RESGATE ITAU AUTO MAIS,20118,
12/14/2023,APLICACAO ITAU AUTO MAIS,,2995
12/14/2023,ADIANTAMENTO DE CLIENTES,1500,
12/14/2023,MARKETING DIRETO,1475,
12/14/2023,RECEITA DE JUROS,20,
12/15/2023,RESGATE INTER CDB MAIS,,24
12/15/2023,RESGATE INTER CDB MAIS,24,
12/15/2023,TARIFAS BANCARIAS,,24
12/15/2023,CONSORCIO ITAU,,734
12/15/2023,MARKETING DIRETO,1500,
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2985
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2335
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2800
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2100
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,700
12/15/2023,ADIANT DE LUCRO - MATEUS MACI,,565
12/15/2023,SERVICOS DE PUBLICIDADE E PROP,,2200
12/18/2023,SIMPLES NACIONAL,,2472
12/18/2023,CONSULTORIA,,3120
12/18/2023,ADIANTAMENTO DE CLIENTES,2700,
12/18/2023,MARKETING DIRETO,1100,
12/18/2023,MARKETING DIRETO,2500,
12/18/2023,ADIANT DE LUCRO - CARLOS HENR,,600
12/19/2023,APLICACAO ITAU AUTO MAIS,3608,
12/19/2023,APLICACAO ITAU AUTO MAIS,,3608
12/19/2023,ADIANTAMENTO DE CLIENTES,3000,
12/19/2023,ADIANTAMENTO DE CLIENTES,500,
12/19/2023,ADIANTAMENTO DE CLIENTES,,500
12/19/2023,MARKETING DIRETO,500,
12/20/2023,RESGATE ITAU AUTO MAIS,,790
12/20/2023,RESGATE ITAU AUTO MAIS,790,
12/20/2023,MARKETING DIRETO,1261,
12/20/2023,CONFRATERNIZACAO,,651
12/20/2023,ADIANT DE LUCRO - CARLOS HENR,,1000
12/20/2023,SIMPLES NACIONAL,,5964
12/20/2023,ADIANTAMENTO DE CLIENTES,2000,
12/20/2023,MARKETING DIRETO,1200,
12/20/2023,MARKETING DIRETO,2800,
12/21/2023,RESGATE ITAU AUTO MAIS,,1565
12/21/2023,RESGATE ITAU AUTO MAIS,1565,
12/21/2023,CONDOMINIO,,1102
12/21/2023,TELEFONIA  MOVEL,,213
12/21/2023,ADIANT DE LUCRO - CARLOS HENR,,250
12/22/2023,APLICACAO ITAU AUTO MAIS,4035,
12/22/2023,APLICACAO ITAU AUTO MAIS,,4035
12/22/2023,SERVICOS INFORMATICA,,40
12/22/2023,ADIANT DE LUCRO - CARLOS HENR,,865
12/22/2023,ADIANT DE LUCRO - CARLOS HENR,,1200
12/22/2023,TARIFAS BANCARIAS,,22
12/22/2023,MARKETING DIRETO,4123,
12/22/2023,ADIANTAMENTO DE CLIENTES,2000,
12/22/2023,RECEITA DE JUROS,40,
12/26/2023,APLICACAO ITAU AUTO MAIS,2700,
12/26/2023,APLICACAO ITAU AUTO MAIS,,2700
12/26/2023,MARKETING DIRETO,2700,
12/27/2023,RESGATE ITAU AUTO MAIS,,5300
12/27/2023,RESGATE ITAU AUTO MAIS,5300,
12/27/2023,ADIANT DE LUCRO - CARLOS HENR,,3000
12/27/2023,ADIANT DE LUCRO - MATEUS MACI,,3000
12/27/2023,ADIANT DE LUCRO - MANOEL VIRG,,3000
12/27/2023,MARKETING DIRETO,3200,
12/27/2023,MARKETING DIRETO,500,
12/27/2023,MARKETING DIRETO,1300,
12/27/2023,ADIANT DE LUCRO - MATEUS MACI,3000,
12/27/2023,ADIANT DE LUCRO - MATEUS MACI,,1825
12/27/2023,ADIANT DE LUCRO - CARLOS HENR,,1825
12/27/2023,ADIANT DE LUCRO - CARLOS HENR,3000,
12/27/2023,ADIANT DE LUCRO - MANOEL VIRG,3000,
12/27/2023,ADIANT DE LUCRO - MANOEL VIRG,,1825
12/27/2023,PRO LABORE,,3524
12/27/2023,ADIANT DE LUCRO - CARLOS HENR,,1
12/28/2023,APLICACAO ITAU AUTO MAIS,1855,
12/28/2023,ADIANTAMENTO DE CLIENTES,1900,
12/28/2023,APLICACAO ITAU AUTO MAIS,,1855
12/28/2023,TARIFAS BANCARIAS,,45
12/29/2023,RENDIMENTO DE APLICACOES FINAN,1,
12/29/2023,IOF,,1
12/29/2023,IRRF APLICACAO FINANCEIRA,,0
12/29/2023,RENDIMENTO DE APLICACOES FINAN,,1
12/29/2023,RESGATE ITAU AUTO MAIS,,1000
12/29/2023,AJUSTE DE RENDIMENTO APLICACAO,,0
12/29/2023,ADIANT DE LUCRO - MATEUS MACI,,4500
12/29/2023,MARKETING DIRETO,3000,
12/29/2023,MARKETING DIRETO,500,
12/29/2023,RESGATE ITAU AUTO MAIS,1000,
12/29/2023,RENDIMENTO DE APLICACOES FINAN,1,
1/2/2024,RESGATE ITAU AUTO MAIS,,600
1/2/2024,RESGATE ITAU AUTO MAIS,600,
1/2/2024,ADIANT DE LUCRO - CARLOS HENR,,600
1/3/2024,APLICACAO ITAU AUTO MAIS,1208,
1/3/2024,MARKETING DIRETO,1650,
1/3/2024,APLICACAO ITAU AUTO MAIS,,1208
1/3/2024,TELEFONIA  MOVEL,,143
1/3/2024,TARIFAS BANCARIAS,,119
1/3/2024,ADIANT DE LUCRO - CARLOS HENR,,180
1/4/2024,RESGATE ITAU AUTO MAIS,,220
1/4/2024,RESGATE ITAU AUTO MAIS,220,
1/4/2024,ADIANT DE LUCRO - CARLOS HENR,,220
1/8/2024,RESGATE ITAU AUTO MAIS,,1360
1/8/2024,RESGATE ITAU AUTO MAIS,1360,
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,100
1/8/2024,ADIANT DE LUCRO - CARLOS HENR,,100
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,100
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,100
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,100
1/8/2024,ADIANT DE LUCRO - CARLOS HENR,,500
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,260
1/8/2024,SERVICOS DE PUBLICIDADE E PROP,,100
1/9/2024,APLICACAO ITAU AUTO MAIS,3500,
1/9/2024,MARKETING DIRETO,3000,
1/9/2024,APLICACAO ITAU AUTO MAIS,,3500
1/9/2024,MARKETING DIRETO,500,
1/10/2024,APLICACAO ITAU AUTO MAIS,2437,
1/10/2024,CONSULTORIA,,1560
1/10/2024,APLICACAO ITAU AUTO MAIS,,2437
1/10/2024,SERVICOS DE PUBLICIDADE E PROP,,171
1/10/2024,SERVICOS DE PUBLICIDADE E PROP,,80
1/10/2024,SERVICOS DE PUBLICIDADE E PROP,,261
1/10/2024,SERVICOS DE PUBLICIDADE E PROP,,80
1/10/2024,ADIANT DE LUCRO - CARLOS HENR,,180
1/10/2024,SERVICOS DE PUBLICIDADE E PROP,,168
1/10/2024,CONDOMINIO,,1490
1/10/2024,ADIANTAMENTO DE CLIENTES,2875,
1/10/2024,MARKETING DIRETO,1200,
1/10/2024,MARKETING DIRETO,2300,
1/10/2024,RECEITA DE JUROS,52,
1/11/2024,APLICACAO ITAU AUTO MAIS,988,
1/11/2024,ADIANTAMENTO DE CLIENTES,3000,
1/11/2024,APLICACAO ITAU AUTO MAIS,,988
1/11/2024,TELEFONIA  MOVEL,,212
1/11/2024,ADIANT DE LUCRO - CARLOS HENR,,300
1/11/2024,ADIANT DE LUCRO - MATEUS MACI,,1500
1/12/2024,APLICACAO ITAU AUTO MAIS,1970,
1/12/2024,MARKETING DIRETO,2350,
1/12/2024,APLICACAO ITAU AUTO MAIS,,1970
1/12/2024,ADIANT DE LUCRO - CARLOS HENR,,200
1/12/2024,SERVICOS DE PUBLICIDADE E PROP,,180
1/15/2024,RESGATE INTER CDB MAIS,,24
1/15/2024,RESGATE ITAU AUTO MAIS,,12759
1/15/2024,RESGATE INTER CDB MAIS,24,
1/15/2024,TARIFAS BANCARIAS,,24
1/15/2024,CONSORCIO ITAU,,734
1/15/2024,ADIANT DE LUCRO - CARLOS HENR,,500
1/15/2024,ADIANT DE LUCRO - CARLOS HENR,,250
1/15/2024,RESGATE ITAU AUTO MAIS,12759,
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2400
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2800
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,3265
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2400
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2800
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,150
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2400
1/15/2024,ADIANT DE LUCRO - CARLOS HENR,,250
1/15/2024,ADIANT DE LUCRO - CARLOS HENR,,1386
1/15/2024,SERVICOS DE PUBLICIDADE E PROP,,2200
1/15/2024,ADIANT DE LUCRO - CARLOS HENR,,3600
1/16/2024,MARKETING DIRETO,1500,
1/16/2024,ADIANTAMENTO DE CLIENTES,3000,
1/16/2024,ADIANTAMENTO DE CLIENTES,2700,
1/16/2024,ADIANTAMENTO DE CLIENTES,500,
1/17/2024,ADIANT DE LUCRO - MATEUS MACI,,1307
1/18/2024,MARKETING DIRETO,1100,
1/19/2024,INSS SOBRE PRO LABORE,,436
1/19/2024,INSS SOBRE PRO LABORE,,535
1/19/2024,ADIANTAMENTO DE CLIENTES,2000,
1/19/2024,RECEITA DE JUROS,102,
1/22/2024,MARKETING DIRETO,1259,
1/22/2024,LICENCA DE USO,,1102
